repository_name,type,event_date,total_events
BVLC/caffe,IssueCommentEvent,2017-12-15,8
BVLC/caffe,IssueCommentEvent,2015-09-06,8
BVLC/caffe,WatchEvent,2015-11-01,8
BVLC/caffe,WatchEvent,2015-06-29,8
BVLC/caffe,IssueCommentEvent,2015-08-31,8
BVLC/caffe,IssueCommentEvent,2017-01-13,8
BVLC/caffe,IssueCommentEvent,2015-09-12,8
BVLC/caffe,IssueCommentEvent,2018-03-14,8
BVLC/caffe,WatchEvent,2016-08-06,8
BVLC/caffe,IssueCommentEvent,2017-09-29,8
BVLC/caffe,IssueCommentEvent,2017-04-24,8
BVLC/caffe,WatchEvent,2018-02-10,8
BVLC/caffe,WatchEvent,2015-03-29,8
BVLC/caffe,IssueCommentEvent,2016-11-04,8
BVLC/caffe,WatchEvent,2015-02-28,8
BVLC/caffe,IssueCommentEvent,2015-11-15,8
BVLC/caffe,IssueCommentEvent,2017-06-22,8
BVLC/caffe,IssueCommentEvent,2015-10-25,8
BVLC/caffe,WatchEvent,2015-02-07,8
BVLC/caffe,IssueCommentEvent,2017-06-09,8
BVLC/caffe,IssueCommentEvent,2017-12-26,8
BVLC/caffe,IssueCommentEvent,2017-11-07,8
BVLC/caffe,IssueCommentEvent,2017-02-25,8
BVLC/caffe,WatchEvent,2017-10-22,8
BVLC/caffe,IssueCommentEvent,2016-10-09,8
BVLC/caffe,IssueCommentEvent,2017-02-04,8
BVLC/caffe,IssueCommentEvent,2016-09-28,8
BVLC/caffe,IssueCommentEvent,2017-07-20,8
BVLC/caffe,WatchEvent,2015-04-14,8
BVLC/caffe,IssueCommentEvent,2015-11-21,8
BVLC/caffe,IssueCommentEvent,2016-12-02,8
BVLC/caffe,IssueCommentEvent,2016-07-24,8
BVLC/caffe,IssueCommentEvent,2017-08-31,8
BVLC/caffe,IssueCommentEvent,2015-10-09,8
BVLC/caffe,IssueCommentEvent,2018-01-05,8
BVLC/caffe,IssueCommentEvent,2015-06-27,8
BVLC/caffe,IssueCommentEvent,2017-12-21,8
BVLC/caffe,IssueCommentEvent,2017-05-02,8
BVLC/caffe,IssueCommentEvent,2017-05-27,8
BVLC/caffe,IssueCommentEvent,2017-09-27,8
BVLC/caffe,WatchEvent,2017-11-18,8
BVLC/caffe,IssueCommentEvent,2016-12-03,9
BVLC/caffe,WatchEvent,2015-02-17,9
BVLC/caffe,WatchEvent,2015-05-30,9
BVLC/caffe,IssueCommentEvent,2018-01-25,9
BVLC/caffe,WatchEvent,2017-08-12,9
BVLC/caffe,WatchEvent,2015-09-23,9
BVLC/caffe,IssueCommentEvent,2017-01-22,9
BVLC/caffe,WatchEvent,2015-06-04,9
BVLC/caffe,IssueCommentEvent,2017-09-18,9
BVLC/caffe,IssueCommentEvent,2016-04-30,9
BVLC/caffe,IssueCommentEvent,2018-02-08,9
BVLC/caffe,WatchEvent,2015-06-13,9
BVLC/caffe,IssueCommentEvent,2015-12-14,9
BVLC/caffe,WatchEvent,2017-12-16,9
BVLC/caffe,WatchEvent,2015-03-21,9
BVLC/caffe,IssueCommentEvent,2017-07-29,9
BVLC/caffe,IssueCommentEvent,2017-03-21,9
BVLC/caffe,IssueCommentEvent,2018-02-28,9
BVLC/caffe,IssueCommentEvent,2016-04-16,9
BVLC/caffe,IssueCommentEvent,2016-04-15,9
BVLC/caffe,IssueCommentEvent,2015-04-12,9
BVLC/caffe,IssueCommentEvent,2017-05-24,9
BVLC/caffe,IssueCommentEvent,2016-03-26,9
BVLC/caffe,IssueCommentEvent,2015-04-05,9
BVLC/caffe,IssueCommentEvent,2015-02-02,9
BVLC/caffe,WatchEvent,2015-05-01,9
BVLC/caffe,IssueCommentEvent,2016-11-20,9
BVLC/caffe,WatchEvent,2018-06-18,9
BVLC/caffe,IssueCommentEvent,2017-05-23,9
BVLC/caffe,WatchEvent,2015-05-18,9
BVLC/caffe,WatchEvent,2016-02-11,9
BVLC/caffe,WatchEvent,2015-04-17,9
BVLC/caffe,WatchEvent,2016-02-21,9
BVLC/caffe,WatchEvent,2016-06-20,9
BVLC/caffe,IssueCommentEvent,2017-12-08,9
BVLC/caffe,IssueCommentEvent,2017-02-23,9
BVLC/caffe,IssueCommentEvent,2018-03-29,9
BVLC/caffe,IssueCommentEvent,2017-08-29,9
BVLC/caffe,IssueCommentEvent,2017-12-12,9
BVLC/caffe,WatchEvent,2015-06-06,9
BVLC/caffe,IssueCommentEvent,2017-01-03,9
BVLC/caffe,WatchEvent,2015-01-29,9
BVLC/caffe,IssueCommentEvent,2018-05-15,9
BVLC/caffe,WatchEvent,2018-02-20,9
BVLC/caffe,IssueCommentEvent,2015-09-19,9
BVLC/caffe,WatchEvent,2017-07-09,9
BVLC/caffe,IssueCommentEvent,2015-07-19,9
BVLC/caffe,IssueCommentEvent,2015-05-26,9
BVLC/caffe,WatchEvent,2015-08-28,9
BVLC/caffe,IssueCommentEvent,2017-10-13,9
BVLC/caffe,IssueCommentEvent,2018-03-30,9
BVLC/caffe,WatchEvent,2015-02-08,9
BVLC/caffe,IssueCommentEvent,2017-12-11,9
BVLC/caffe,IssueCommentEvent,2017-12-06,9
BVLC/caffe,WatchEvent,2015-03-30,9
BVLC/caffe,WatchEvent,2015-02-23,9
BVLC/caffe,IssueCommentEvent,2017-03-12,9
BVLC/caffe,WatchEvent,2018-04-29,9
BVLC/caffe,IssueCommentEvent,2015-09-07,9
BVLC/caffe,WatchEvent,2018-03-24,9
BVLC/caffe,WatchEvent,2015-02-15,9
BVLC/caffe,WatchEvent,2018-05-12,9
BVLC/caffe,IssueCommentEvent,2016-01-28,9
BVLC/caffe,WatchEvent,2015-04-09,9
BVLC/caffe,IssueCommentEvent,2017-03-18,9
BVLC/caffe,IssueCommentEvent,2015-03-28,9
BVLC/caffe,WatchEvent,2018-04-22,9
BVLC/caffe,IssueCommentEvent,2017-08-02,9
BVLC/caffe,WatchEvent,2015-05-13,9
BVLC/caffe,WatchEvent,2016-07-03,9
BVLC/caffe,WatchEvent,2017-09-17,9
BVLC/caffe,IssueCommentEvent,2016-07-23,9
BVLC/caffe,WatchEvent,2016-02-08,9
BVLC/caffe,IssueCommentEvent,2015-03-29,9
BVLC/caffe,IssueCommentEvent,2018-06-12,9
BVLC/caffe,IssueCommentEvent,2017-09-13,9
BVLC/caffe,IssueCommentEvent,2017-03-24,9
BVLC/caffe,IssueCommentEvent,2016-01-12,9
BVLC/caffe,IssueCommentEvent,2016-07-16,9
BVLC/caffe,IssueCommentEvent,2017-11-23,9
BVLC/caffe,WatchEvent,2015-05-02,9
BVLC/caffe,IssueCommentEvent,2015-09-30,9
BVLC/caffe,IssueCommentEvent,2015-11-22,9
BVLC/caffe,IssueCommentEvent,2017-01-08,9
BVLC/caffe,IssueCommentEvent,2016-09-15,9
BVLC/caffe,WatchEvent,2016-01-09,9
BVLC/caffe,WatchEvent,2015-01-30,9
BVLC/caffe,WatchEvent,2015-09-05,9
BVLC/caffe,WatchEvent,2015-10-03,9
BVLC/caffe,IssueCommentEvent,2017-06-12,9
BVLC/caffe,IssueCommentEvent,2016-05-07,9
BVLC/caffe,IssueCommentEvent,2018-02-21,9
BVLC/caffe,IssueCommentEvent,2015-04-01,9
BVLC/caffe,WatchEvent,2018-02-03,9
BVLC/caffe,WatchEvent,2017-10-28,10
BVLC/caffe,IssueCommentEvent,2018-01-17,10
BVLC/caffe,IssueCommentEvent,2017-07-13,10
BVLC/caffe,IssueCommentEvent,2015-06-13,10
BVLC/caffe,WatchEvent,2015-01-11,10
BVLC/caffe,IssueCommentEvent,2016-08-04,10
BVLC/caffe,IssueCommentEvent,2016-08-03,10
BVLC/caffe,WatchEvent,2015-09-03,10
BVLC/caffe,IssueCommentEvent,2015-12-03,10
BVLC/caffe,WatchEvent,2015-06-14,10
BVLC/caffe,IssueCommentEvent,2017-08-03,10
BVLC/caffe,IssueCommentEvent,2015-11-02,10
BVLC/caffe,IssueCommentEvent,2017-04-21,10
BVLC/caffe,IssueCommentEvent,2016-04-05,10
BVLC/caffe,IssueCommentEvent,2015-10-14,10
BVLC/caffe,IssueCommentEvent,2015-12-16,10
BVLC/caffe,WatchEvent,2015-02-20,10
BVLC/caffe,WatchEvent,2016-05-05,10
BVLC/caffe,IssueCommentEvent,2017-12-29,10
BVLC/caffe,IssueCommentEvent,2017-03-19,10
BVLC/caffe,WatchEvent,2015-11-29,10
BVLC/caffe,IssueCommentEvent,2016-06-07,10
BVLC/caffe,IssueCommentEvent,2017-03-16,10
BVLC/caffe,IssueCommentEvent,2016-06-04,10
BVLC/caffe,WatchEvent,2018-02-13,10
BVLC/caffe,IssueCommentEvent,2017-04-08,10
BVLC/caffe,IssueCommentEvent,2017-01-06,10
BVLC/caffe,WatchEvent,2016-05-28,10
BVLC/caffe,IssueCommentEvent,2017-06-30,10
BVLC/caffe,WatchEvent,2018-05-29,10
BVLC/caffe,IssueCommentEvent,2016-11-14,10
BVLC/caffe,IssueCommentEvent,2016-02-04,10
BVLC/caffe,WatchEvent,2015-09-08,10
BVLC/caffe,IssueCommentEvent,2017-02-10,10
BVLC/caffe,IssueCommentEvent,2015-01-04,10
BVLC/caffe,WatchEvent,2015-11-22,10
BVLC/caffe,WatchEvent,2017-12-02,10
BVLC/caffe,IssueCommentEvent,2015-11-27,10
BVLC/caffe,IssueCommentEvent,2015-02-13,10
BVLC/caffe,IssueCommentEvent,2017-08-01,10
BVLC/caffe,WatchEvent,2018-06-30,10
BVLC/caffe,IssueCommentEvent,2017-09-12,10
BVLC/caffe,WatchEvent,2015-03-09,10
BVLC/caffe,IssueCommentEvent,2015-01-20,10
BVLC/caffe,IssueCommentEvent,2015-09-01,10
BVLC/caffe,WatchEvent,2015-06-27,10
BVLC/caffe,WatchEvent,2018-04-15,10
BVLC/caffe,IssueCommentEvent,2017-06-08,10
BVLC/caffe,IssueCommentEvent,2017-05-26,10
BVLC/caffe,IssueCommentEvent,2015-06-14,10
BVLC/caffe,WatchEvent,2015-01-08,10
BVLC/caffe,IssueCommentEvent,2016-06-19,10
BVLC/caffe,IssueCommentEvent,2018-06-06,10
BVLC/caffe,IssueCommentEvent,2016-06-24,10
BVLC/caffe,IssueCommentEvent,2017-10-23,10
BVLC/caffe,IssueCommentEvent,2018-04-03,10
BVLC/caffe,WatchEvent,2015-01-14,10
BVLC/caffe,WatchEvent,2016-02-10,10
BVLC/caffe,WatchEvent,2015-10-31,10
BVLC/caffe,IssueCommentEvent,2018-04-12,10
BVLC/caffe,WatchEvent,2017-07-01,10
BVLC/caffe,WatchEvent,2015-08-12,10
BVLC/caffe,IssueCommentEvent,2016-02-28,10
BVLC/caffe,WatchEvent,2016-06-19,10
BVLC/caffe,IssueCommentEvent,2015-01-10,10
BVLC/caffe,WatchEvent,2018-02-21,10
BVLC/caffe,IssueCommentEvent,2018-03-09,10
BVLC/caffe,WatchEvent,2017-12-23,10
BVLC/caffe,WatchEvent,2015-08-16,10
BVLC/caffe,IssueCommentEvent,2017-04-04,10
BVLC/caffe,WatchEvent,2018-05-07,10
BVLC/caffe,WatchEvent,2015-04-05,10
BVLC/caffe,IssueCommentEvent,2016-12-24,10
BVLC/caffe,WatchEvent,2016-02-17,10
BVLC/caffe,IssueCommentEvent,2015-02-11,10
BVLC/caffe,IssueCommentEvent,2017-11-24,10
BVLC/caffe,IssueCommentEvent,2017-08-09,10
BVLC/caffe,WatchEvent,2015-04-06,10
BVLC/caffe,IssueCommentEvent,2016-05-21,10
BVLC/caffe,WatchEvent,2015-01-27,11
BVLC/caffe,IssueCommentEvent,2016-05-28,11
BVLC/caffe,WatchEvent,2017-03-11,11
BVLC/caffe,IssueCommentEvent,2018-03-16,11
BVLC/caffe,WatchEvent,2015-02-11,11
BVLC/caffe,IssueCommentEvent,2016-09-14,11
BVLC/caffe,WatchEvent,2017-10-31,11
BVLC/caffe,IssueCommentEvent,2017-10-17,11
BVLC/caffe,WatchEvent,2015-03-26,11
BVLC/caffe,IssueCommentEvent,2016-02-14,11
BVLC/caffe,IssueCommentEvent,2017-04-09,11
BVLC/caffe,IssueCommentEvent,2016-05-15,11
BVLC/caffe,IssueCommentEvent,2015-12-27,11
BVLC/caffe,IssueCommentEvent,2016-03-08,11
BVLC/caffe,IssueCommentEvent,2016-10-22,11
BVLC/caffe,IssueCommentEvent,2017-05-25,11
BVLC/caffe,IssueCommentEvent,2016-09-06,11
BVLC/caffe,IssueCommentEvent,2015-03-23,11
BVLC/caffe,WatchEvent,2018-03-11,11
BVLC/caffe,IssueCommentEvent,2016-04-19,11
BVLC/caffe,WatchEvent,2017-12-17,11
BVLC/caffe,WatchEvent,2017-01-28,11
BVLC/caffe,IssueCommentEvent,2018-06-13,11
BVLC/caffe,IssueCommentEvent,2016-08-11,11
BVLC/caffe,IssueCommentEvent,2016-12-01,11
BVLC/caffe,WatchEvent,2016-02-15,11
BVLC/caffe,IssueCommentEvent,2018-02-05,11
BVLC/caffe,IssueCommentEvent,2016-01-31,11
BVLC/caffe,WatchEvent,2016-06-11,11
BVLC/caffe,IssueCommentEvent,2016-03-16,11
BVLC/caffe,IssueCommentEvent,2017-07-10,11
BVLC/caffe,IssueCommentEvent,2015-02-03,11
BVLC/caffe,WatchEvent,2017-09-24,11
BVLC/caffe,IssueCommentEvent,2017-09-28,11
BVLC/caffe,IssueCommentEvent,2016-03-18,11
BVLC/caffe,WatchEvent,2015-08-01,11
BVLC/caffe,IssueCommentEvent,2017-02-21,11
BVLC/caffe,WatchEvent,2018-04-01,11
BVLC/caffe,WatchEvent,2018-04-05,11
BVLC/caffe,WatchEvent,2018-06-26,11
BVLC/caffe,WatchEvent,2015-08-10,11
BVLC/caffe,WatchEvent,2015-04-11,11
BVLC/caffe,IssueCommentEvent,2016-09-05,11
BVLC/caffe,IssueCommentEvent,2016-06-05,11
BVLC/caffe,WatchEvent,2017-10-07,11
BVLC/caffe,WatchEvent,2018-04-14,11
BVLC/caffe,WatchEvent,2018-06-02,11
BVLC/caffe,IssueCommentEvent,2015-01-24,11
BVLC/caffe,WatchEvent,2018-02-25,11
BVLC/caffe,WatchEvent,2016-01-02,11
BVLC/caffe,WatchEvent,2015-02-02,11
BVLC/caffe,WatchEvent,2015-02-14,11
BVLC/caffe,WatchEvent,2018-02-22,11
BVLC/caffe,IssueCommentEvent,2018-06-15,11
BVLC/caffe,WatchEvent,2015-12-13,11
BVLC/caffe,IssueCommentEvent,2017-12-05,11
BVLC/caffe,WatchEvent,2015-02-16,11
BVLC/caffe,WatchEvent,2016-02-04,11
BVLC/caffe,WatchEvent,2018-06-24,11
BVLC/caffe,WatchEvent,2015-09-09,11
BVLC/caffe,IssueCommentEvent,2016-04-03,11
BVLC/caffe,IssueCommentEvent,2017-08-23,11
BVLC/caffe,WatchEvent,2015-05-10,11
BVLC/caffe,IssueCommentEvent,2017-05-18,11
BVLC/caffe,IssueCommentEvent,2016-12-29,11
BVLC/caffe,IssueCommentEvent,2016-02-08,11
BVLC/caffe,IssueCommentEvent,2018-03-06,11
BVLC/caffe,IssueCommentEvent,2017-03-09,11
BVLC/caffe,WatchEvent,2016-06-18,11
BVLC/caffe,WatchEvent,2017-09-03,11
BVLC/caffe,WatchEvent,2018-06-08,11
BVLC/caffe,IssueCommentEvent,2015-04-21,11
BVLC/caffe,IssueCommentEvent,2018-06-07,11
BVLC/caffe,WatchEvent,2015-05-28,11
BVLC/caffe,WatchEvent,2015-08-08,11
BVLC/caffe,WatchEvent,2016-07-24,11
BVLC/caffe,IssueCommentEvent,2017-09-15,11
BVLC/caffe,WatchEvent,2016-01-01,11
BVLC/caffe,WatchEvent,2017-06-18,11
BVLC/caffe,IssueCommentEvent,2017-01-24,11
BVLC/caffe,IssueCommentEvent,2016-12-09,11
BVLC/caffe,WatchEvent,2015-10-18,12
BVLC/caffe,IssueCommentEvent,2015-06-24,12
BVLC/caffe,IssueCommentEvent,2015-11-29,12
BVLC/caffe,IssueCommentEvent,2018-03-01,12
BVLC/caffe,WatchEvent,2015-02-21,12
BVLC/caffe,WatchEvent,2017-04-16,12
BVLC/caffe,IssueCommentEvent,2016-11-19,12
BVLC/caffe,IssueCommentEvent,2016-05-02,12
BVLC/caffe,WatchEvent,2015-01-10,12
BVLC/caffe,WatchEvent,2017-09-04,12
BVLC/caffe,WatchEvent,2016-11-11,12
BVLC/caffe,IssueCommentEvent,2017-06-28,12
BVLC/caffe,IssueCommentEvent,2018-04-10,12
BVLC/caffe,IssueCommentEvent,2015-05-19,12
BVLC/caffe,WatchEvent,2015-02-12,12
BVLC/caffe,IssueCommentEvent,2016-12-15,12
BVLC/caffe,IssueCommentEvent,2016-06-17,12
BVLC/caffe,WatchEvent,2015-09-04,12
BVLC/caffe,WatchEvent,2015-02-25,12
BVLC/caffe,WatchEvent,2016-06-26,12
BVLC/caffe,WatchEvent,2018-05-24,12
BVLC/caffe,WatchEvent,2015-03-06,12
BVLC/caffe,WatchEvent,2015-09-11,12
BVLC/caffe,IssueCommentEvent,2016-08-26,12
BVLC/caffe,WatchEvent,2015-10-06,12
BVLC/caffe,IssueCommentEvent,2015-11-06,12
BVLC/caffe,WatchEvent,2015-03-10,12
BVLC/caffe,WatchEvent,2018-04-21,12
BVLC/caffe,WatchEvent,2015-02-26,12
BVLC/caffe,IssueCommentEvent,2017-06-21,12
BVLC/caffe,WatchEvent,2015-05-22,12
BVLC/caffe,WatchEvent,2016-09-15,12
BVLC/caffe,IssueCommentEvent,2016-06-30,12
BVLC/caffe,IssueCommentEvent,2015-11-17,12
BVLC/caffe,WatchEvent,2016-08-20,12
BVLC/caffe,WatchEvent,2015-09-13,12
BVLC/caffe,IssueCommentEvent,2015-12-30,12
BVLC/caffe,WatchEvent,2017-03-04,12
BVLC/caffe,IssueCommentEvent,2017-10-31,12
BVLC/caffe,WatchEvent,2016-04-03,12
BVLC/caffe,WatchEvent,2018-05-04,12
BVLC/caffe,WatchEvent,2015-01-15,12
BVLC/caffe,WatchEvent,2015-04-26,12
BVLC/caffe,IssueCommentEvent,2016-09-27,12
BVLC/caffe,IssueCommentEvent,2016-10-03,12
BVLC/caffe,WatchEvent,2015-05-05,12
BVLC/caffe,IssueCommentEvent,2018-04-05,12
BVLC/caffe,WatchEvent,2018-06-10,12
BVLC/caffe,WatchEvent,2015-04-10,12
BVLC/caffe,IssueCommentEvent,2015-11-30,12
BVLC/caffe,WatchEvent,2017-06-21,12
BVLC/caffe,IssueCommentEvent,2015-06-20,12
BVLC/caffe,IssueCommentEvent,2017-12-19,12
BVLC/caffe,IssueCommentEvent,2016-11-09,12
BVLC/caffe,IssueCommentEvent,2016-02-12,12
BVLC/caffe,IssueCommentEvent,2015-01-19,12
BVLC/caffe,WatchEvent,2017-10-06,12
BVLC/caffe,WatchEvent,2018-01-14,12
BVLC/caffe,IssueCommentEvent,2015-04-18,12
BVLC/caffe,IssueCommentEvent,2016-01-04,12
BVLC/caffe,IssueCommentEvent,2017-12-22,12
BVLC/caffe,WatchEvent,2016-07-30,12
BVLC/caffe,WatchEvent,2015-12-07,12
BVLC/caffe,WatchEvent,2018-02-15,12
BVLC/caffe,IssueCommentEvent,2017-07-26,12
BVLC/caffe,WatchEvent,2018-05-20,12
BVLC/caffe,WatchEvent,2017-05-06,12
BVLC/caffe,WatchEvent,2015-02-05,12
BVLC/caffe,IssueCommentEvent,2016-08-17,12
BVLC/caffe,WatchEvent,2016-01-10,12
BVLC/caffe,IssueCommentEvent,2015-06-08,12
BVLC/caffe,WatchEvent,2017-09-10,12
BVLC/caffe,WatchEvent,2015-04-02,12
BVLC/caffe,WatchEvent,2018-05-01,12
BVLC/caffe,IssueCommentEvent,2017-03-31,12
BVLC/caffe,WatchEvent,2018-05-19,12
BVLC/caffe,WatchEvent,2016-02-05,12
BVLC/caffe,IssueCommentEvent,2018-02-12,12
BVLC/caffe,WatchEvent,2016-01-24,12
BVLC/caffe,WatchEvent,2015-01-07,12
BVLC/caffe,WatchEvent,2015-10-24,12
BVLC/caffe,WatchEvent,2016-05-08,12
BVLC/caffe,IssueCommentEvent,2015-06-23,12
BVLC/caffe,IssueCommentEvent,2015-12-28,12
BVLC/caffe,IssueCommentEvent,2016-07-14,12
BVLC/caffe,WatchEvent,2018-02-19,12
BVLC/caffe,WatchEvent,2015-01-03,12
BVLC/caffe,WatchEvent,2017-12-24,12
BVLC/caffe,IssueCommentEvent,2015-07-12,12
BVLC/caffe,WatchEvent,2017-11-26,12
BVLC/caffe,IssueCommentEvent,2018-01-13,12
BVLC/caffe,WatchEvent,2015-05-04,12
BVLC/caffe,WatchEvent,2015-06-22,12
BVLC/caffe,IssueCommentEvent,2016-11-27,12
BVLC/caffe,IssueCommentEvent,2018-06-26,12
BVLC/caffe,IssueCommentEvent,2017-01-11,12
BVLC/caffe,WatchEvent,2015-01-20,12
BVLC/caffe,IssueCommentEvent,2018-04-06,12
BVLC/caffe,WatchEvent,2017-07-15,12
BVLC/caffe,IssueCommentEvent,2017-02-15,12
BVLC/caffe,IssueCommentEvent,2015-05-22,12
BVLC/caffe,IssueCommentEvent,2017-04-06,12
BVLC/caffe,IssueCommentEvent,2015-01-12,12
BVLC/caffe,IssueCommentEvent,2016-07-18,12
BVLC/caffe,IssueCommentEvent,2016-06-11,12
BVLC/caffe,WatchEvent,2015-03-28,12
BVLC/caffe,WatchEvent,2018-06-23,12
BVLC/caffe,IssueCommentEvent,2015-04-23,12
BVLC/caffe,IssueCommentEvent,2017-04-19,12
BVLC/caffe,IssueCommentEvent,2018-01-08,12
BVLC/caffe,WatchEvent,2015-08-05,12
BVLC/caffe,WatchEvent,2015-08-09,12
BVLC/caffe,IssueCommentEvent,2017-07-31,12
BVLC/caffe,WatchEvent,2015-06-07,12
BVLC/caffe,WatchEvent,2016-05-21,12
BVLC/caffe,WatchEvent,2018-02-17,12
BVLC/caffe,WatchEvent,2015-01-19,12
BVLC/caffe,IssueCommentEvent,2018-03-19,12
BVLC/caffe,WatchEvent,2015-12-27,12
BVLC/caffe,IssueCommentEvent,2016-10-17,12
BVLC/caffe,IssueCommentEvent,2017-04-20,12
BVLC/caffe,WatchEvent,2016-02-22,12
BVLC/caffe,WatchEvent,2018-03-10,12
BVLC/caffe,IssueCommentEvent,2016-04-12,12
BVLC/caffe,IssueCommentEvent,2015-12-22,12
BVLC/caffe,IssueCommentEvent,2017-11-28,13
BVLC/caffe,IssueCommentEvent,2016-01-08,13
BVLC/caffe,IssueCommentEvent,2016-02-05,13
BVLC/caffe,WatchEvent,2016-06-04,13
BVLC/caffe,WatchEvent,2015-08-29,13
BVLC/caffe,WatchEvent,2015-06-28,13
BVLC/caffe,WatchEvent,2016-03-26,13
BVLC/caffe,IssueCommentEvent,2017-05-12,13
BVLC/caffe,WatchEvent,2015-04-29,13
BVLC/caffe,WatchEvent,2015-08-25,13
BVLC/caffe,WatchEvent,2015-02-10,13
BVLC/caffe,IssueCommentEvent,2016-11-29,13
BVLC/caffe,IssueCommentEvent,2017-05-16,13
BVLC/caffe,IssueCommentEvent,2015-02-15,13
BVLC/caffe,IssueCommentEvent,2018-03-05,13
BVLC/caffe,WatchEvent,2017-12-18,13
BVLC/caffe,IssueCommentEvent,2016-09-25,13
BVLC/caffe,IssueCommentEvent,2016-06-26,13
BVLC/caffe,IssueCommentEvent,2017-08-07,13
BVLC/caffe,WatchEvent,2015-02-03,13
BVLC/caffe,IssueCommentEvent,2017-05-09,13
BVLC/caffe,IssueCommentEvent,2016-03-06,13
BVLC/caffe,WatchEvent,2018-03-17,13
BVLC/caffe,IssueCommentEvent,2016-01-18,13
BVLC/caffe,IssueCommentEvent,2016-06-23,13
BVLC/caffe,IssueCommentEvent,2016-09-23,13
BVLC/caffe,WatchEvent,2015-12-12,13
BVLC/caffe,IssueCommentEvent,2015-08-29,13
BVLC/caffe,WatchEvent,2015-04-20,13
BVLC/caffe,WatchEvent,2015-05-27,13
BVLC/caffe,WatchEvent,2015-03-15,13
BVLC/caffe,IssueCommentEvent,2016-10-21,13
BVLC/caffe,IssueCommentEvent,2016-04-08,13
BVLC/caffe,WatchEvent,2018-06-11,13
BVLC/caffe,IssueCommentEvent,2016-11-08,13
BVLC/caffe,WatchEvent,2017-07-23,13
BVLC/caffe,WatchEvent,2015-08-03,13
BVLC/caffe,IssueCommentEvent,2015-08-28,13
BVLC/caffe,IssueCommentEvent,2015-09-23,13
BVLC/caffe,WatchEvent,2017-07-22,13
BVLC/caffe,IssueCommentEvent,2016-08-10,13
BVLC/caffe,WatchEvent,2018-02-14,13
BVLC/caffe,WatchEvent,2015-10-25,13
BVLC/caffe,IssueCommentEvent,2017-05-29,13
BVLC/caffe,IssueCommentEvent,2016-08-22,13
BVLC/caffe,WatchEvent,2015-12-11,13
BVLC/caffe,WatchEvent,2018-04-30,13
BVLC/caffe,WatchEvent,2016-02-09,13
BVLC/caffe,IssueCommentEvent,2017-07-07,13
BVLC/caffe,IssueCommentEvent,2016-01-20,13
BVLC/caffe,WatchEvent,2016-09-04,13
BVLC/caffe,WatchEvent,2017-08-06,13
BVLC/caffe,WatchEvent,2017-12-03,13
BVLC/caffe,WatchEvent,2015-10-20,13
BVLC/caffe,IssueCommentEvent,2017-02-16,13
BVLC/caffe,IssueCommentEvent,2015-12-05,13
BVLC/caffe,WatchEvent,2018-01-13,13
BVLC/caffe,WatchEvent,2015-08-04,13
BVLC/caffe,WatchEvent,2016-02-23,13
BVLC/caffe,WatchEvent,2017-10-20,13
BVLC/caffe,IssueCommentEvent,2017-10-20,13
BVLC/caffe,IssueCommentEvent,2016-08-15,13
BVLC/caffe,WatchEvent,2015-12-08,13
BVLC/caffe,WatchEvent,2016-11-13,13
BVLC/caffe,IssueCommentEvent,2017-05-13,13
BVLC/caffe,IssueCommentEvent,2015-09-28,13
BVLC/caffe,WatchEvent,2017-08-22,13
BVLC/caffe,WatchEvent,2017-05-30,13
BVLC/caffe,WatchEvent,2015-05-23,13
BVLC/caffe,WatchEvent,2015-09-07,13
BVLC/caffe,IssueCommentEvent,2016-11-22,13
BVLC/caffe,IssueCommentEvent,2016-03-07,13
BVLC/caffe,WatchEvent,2017-04-29,13
BVLC/caffe,WatchEvent,2016-09-25,13
BVLC/caffe,WatchEvent,2017-10-21,13
BVLC/caffe,WatchEvent,2017-08-19,13
BVLC/caffe,IssueCommentEvent,2017-04-11,13
BVLC/caffe,IssueCommentEvent,2018-06-28,13
BVLC/caffe,IssueCommentEvent,2017-06-13,13
BVLC/caffe,IssueCommentEvent,2016-06-21,13
BVLC/caffe,IssueCommentEvent,2017-04-07,13
BVLC/caffe,IssueCommentEvent,2015-12-18,13
BVLC/caffe,WatchEvent,2016-09-16,13
BVLC/caffe,WatchEvent,2015-08-13,13
BVLC/caffe,WatchEvent,2018-02-09,13
BVLC/caffe,WatchEvent,2015-05-25,13
BVLC/caffe,IssueCommentEvent,2017-03-20,13
BVLC/caffe,IssueCommentEvent,2016-01-05,13
BVLC/caffe,WatchEvent,2017-10-01,13
BVLC/caffe,WatchEvent,2017-11-19,13
BVLC/caffe,IssueCommentEvent,2017-10-19,13
BVLC/caffe,WatchEvent,2015-07-26,14
BVLC/caffe,WatchEvent,2018-06-28,14
BVLC/caffe,IssueCommentEvent,2017-05-17,14
BVLC/caffe,WatchEvent,2015-05-29,14
BVLC/caffe,IssueCommentEvent,2016-02-10,14
BVLC/caffe,WatchEvent,2015-04-27,14
BVLC/caffe,WatchEvent,2015-03-02,14
BVLC/caffe,WatchEvent,2016-06-03,14
BVLC/caffe,WatchEvent,2015-03-27,14
BVLC/caffe,WatchEvent,2016-12-29,14
BVLC/caffe,IssueCommentEvent,2015-09-11,14
BVLC/caffe,WatchEvent,2016-12-30,14
BVLC/caffe,IssueCommentEvent,2015-11-03,14
BVLC/caffe,WatchEvent,2015-12-14,14
